,node_number,edge_number,graph,fw_node_wfs,bw_node_wfs,connected,fw_len,bw_len
1394,4,5,"move(1,3). move(1,4). move(3,1). move(3,4). move(4,3).",{'draw'},{'draw'},SAT,1,1
1395,4,5,"move(1,4). move(3,1). move(3,4). move(4,2). move(4,3).","{'won', 'lost'}",{'draw'},SAT,2,1
1396,4,6,"move(1,3). move(1,4). move(3,1). move(3,4). move(4,2). move(4,3).","{'won', 'draw', 'lost'}",{'draw'},SAT,3,1
1397,4,5,"move(1,4). move(3,1). move(3,2). move(3,4). move(4,3).","{'won', 'lost'}",{'draw'},SAT,2,1
1398,4,6,"move(1,4). move(3,1). move(3,2). move(3,4). move(4,2). move(4,3).","{'won', 'lost'}",{'draw'},SAT,2,1
1399,4,6,"move(1,3). move(1,4). move(3,1). move(3,2). move(3,4). move(4,3).","{'won', 'lost'}",{'draw'},SAT,2,1
1400,4,7,"move(1,3). move(1,4). move(3,1). move(3,2). move(3,4). move(4,2). move(4,3).","{'won', 'lost'}",{'draw'},SAT,2,1
1401,4,5,"move(1,4). move(2,3). move(3,1). move(3,4). move(4,3).",{'draw'},"{'won', 'lost'}",SAT,1,2
1402,4,6,"move(1,3). move(1,4). move(2,3). move(3,1). move(3,4). move(4,3).",{'draw'},"{'won', 'lost'}",SAT,1,2
1403,4,6,"move(1,4). move(2,3). move(3,1). move(3,2). move(3,4). move(4,3).",{'draw'},{'draw'},SAT,1,1
1404,4,7,"move(1,3). move(1,4). move(2,3). move(3,1). move(3,2). move(3,4). move(4,3).",{'draw'},{'draw'},SAT,1,1
1405,4,6,"move(1,4). move(2,3). move(3,1). move(3,4). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
1406,4,7,"move(1,4). move(2,3). move(3,1). move(3,2). move(3,4). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
1407,4,7,"move(1,3). move(1,4). move(2,3). move(3,1). move(3,4). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
1408,4,3,"move(3,1). move(4,1). move(4,3).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
1409,4,8,"move(1,3). move(1,4). move(2,3). move(3,1). move(3,2). move(3,4). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
1410,4,4,"move(1,3). move(3,1). move(4,1). move(4,3).",{'draw'},"{'won', 'lost'}",SAT,1,2
1411,4,4,"move(1,4). move(3,1). move(4,1). move(4,3).",{'draw'},{'draw'},SAT,1,1
1412,4,4,"move(3,1). move(3,4). move(4,1). move(4,3).","{'won', 'lost'}",{'draw'},SAT,2,1
1413,4,5,"move(1,4). move(3,1). move(3,4). move(4,1). move(4,3).",{'draw'},{'draw'},SAT,1,1
1414,4,5,"move(1,3). move(1,4). move(3,1). move(4,1). move(4,3).",{'draw'},{'draw'},SAT,1,1
1415,4,5,"move(1,3). move(3,1). move(3,4). move(4,1). move(4,3).",{'draw'},{'draw'},SAT,1,1
1416,4,6,"move(1,3). move(1,4). move(3,1). move(3,4). move(4,1). move(4,3).",{'draw'},{'draw'},SAT,1,1
1417,4,4,"move(2,3). move(3,1). move(4,1). move(4,3).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
1418,4,5,"move(1,3). move(2,3). move(3,1). move(4,1). move(4,3).",{'draw'},"{'won', 'lost'}",SAT,1,2
1419,4,5,"move(2,3). move(3,1). move(3,4). move(4,1). move(4,3).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
1420,4,6,"move(1,3). move(2,3). move(3,1). move(3,4). move(4,1). move(4,3).",{'draw'},"{'won', 'lost'}",SAT,1,2
1421,4,5,"move(1,4). move(2,3). move(3,1). move(4,1). move(4,3).",{'draw'},"{'won', 'draw', 'lost'}",SAT,1,3
1422,4,6,"move(1,4). move(2,3). move(3,1). move(3,4). move(4,1). move(4,3).",{'draw'},"{'won', 'draw', 'lost'}",SAT,1,3
1423,4,6,"move(1,3). move(1,4). move(2,3). move(3,1). move(4,1). move(4,3).",{'draw'},"{'won', 'draw', 'lost'}",SAT,1,3
1424,4,7,"move(1,3). move(1,4). move(2,3). move(3,1). move(3,4). move(4,1). move(4,3).",{'draw'},"{'won', 'draw', 'lost'}",SAT,1,3
1425,4,4,"move(3,1). move(4,1). move(4,2). move(4,3).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
1426,4,5,"move(1,3). move(3,1). move(4,1). move(4,2). move(4,3).","{'won', 'draw', 'lost'}","{'won', 'lost'}",SAT,3,2
1427,4,5,"move(2,3). move(3,1). move(4,1). move(4,2). move(4,3).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
1428,4,6,"move(1,3). move(2,3). move(3,1). move(4,1). move(4,2). move(4,3).",{'draw'},"{'won', 'lost'}",SAT,1,2
1429,4,5,"move(1,4). move(3,1). move(4,1). move(4,2). move(4,3).","{'won', 'lost'}",{'draw'},SAT,2,1
1430,4,6,"move(1,4). move(2,3). move(3,1). move(4,1). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
1431,4,6,"move(1,3). move(1,4). move(3,1). move(4,1). move(4,2). move(4,3).","{'won', 'draw', 'lost'}",{'draw'},SAT,3,1
1432,4,7,"move(1,3). move(1,4). move(2,3). move(3,1). move(4,1). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
1433,4,5,"move(3,1). move(3,4). move(4,1). move(4,2). move(4,3).","{'won', 'lost'}",{'draw'},SAT,2,1
1434,4,6,"move(1,3). move(3,1). move(3,4). move(4,1). move(4,2). move(4,3).","{'won', 'draw', 'lost'}",{'draw'},SAT,3,1
1435,4,6,"move(1,4). move(3,1). move(3,4). move(4,1). move(4,2). move(4,3).","{'won', 'lost'}",{'draw'},SAT,2,1
1436,4,7,"move(1,3). move(1,4). move(3,1). move(3,4). move(4,1). move(4,2). move(4,3).","{'won', 'draw', 'lost'}",{'draw'},SAT,3,1
1437,4,6,"move(2,3). move(3,1). move(3,4). move(4,1). move(4,2). move(4,3).","{'won', 'lost'}",{'draw'},SAT,2,1
1438,4,7,"move(1,4). move(2,3). move(3,1). move(3,4). move(4,1). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
1439,4,7,"move(1,3). move(2,3). move(3,1). move(3,4). move(4,1). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
1440,4,8,"move(1,3). move(1,4). move(2,3). move(3,1). move(3,4). move(4,1). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
1441,4,4,"move(3,1). move(3,2). move(4,1). move(4,3).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
1442,4,5,"move(1,3). move(3,1). move(3,2). move(4,1). move(4,3).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
1443,4,5,"move(3,1). move(3,2). move(4,1). move(4,2). move(4,3).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
1444,4,6,"move(1,3). move(3,1). move(3,2). move(4,1). move(4,2). move(4,3).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
1445,4,5,"move(3,1). move(3,2). move(3,4). move(4,1). move(4,3).","{'won', 'lost'}",{'draw'},SAT,2,1
1446,4,6,"move(3,1). move(3,2). move(3,4). move(4,1). move(4,2). move(4,3).","{'won', 'lost'}",{'draw'},SAT,2,1
1447,4,7,"move(1,3). move(3,1). move(3,2). move(3,4). move(4,1). move(4,2). move(4,3).","{'won', 'lost'}",{'draw'},SAT,2,1
1448,4,5,"move(2,3). move(3,1). move(3,2). move(4,1). move(4,3).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
1449,4,6,"move(1,3). move(3,1). move(3,2). move(3,4). move(4,1). move(4,3).","{'won', 'lost'}",{'draw'},SAT,2,1
1450,4,6,"move(1,3). move(2,3). move(3,1). move(3,2). move(4,1). move(4,3).",{'draw'},"{'won', 'lost'}",SAT,1,2
1451,4,6,"move(2,3). move(3,1). move(3,2). move(3,4). move(4,1). move(4,3).","{'won', 'lost'}",{'draw'},SAT,2,1
1452,4,7,"move(1,3). move(2,3). move(3,1). move(3,2). move(3,4). move(4,1). move(4,3).",{'draw'},{'draw'},SAT,1,1
1453,4,6,"move(2,3). move(3,1). move(3,2). move(4,1). move(4,2). move(4,3).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
1454,4,7,"move(1,3). move(2,3). move(3,1). move(3,2). move(4,1). move(4,2). move(4,3).",{'draw'},"{'won', 'lost'}",SAT,1,2
1455,4,7,"move(2,3). move(3,1). move(3,2). move(3,4). move(4,1). move(4,2). move(4,3).","{'won', 'lost'}",{'draw'},SAT,2,1
1456,4,8,"move(1,3). move(2,3). move(3,1). move(3,2). move(3,4). move(4,1). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
1457,4,5,"move(1,4). move(3,1). move(3,2). move(4,1). move(4,3).","{'won', 'draw', 'lost'}",{'draw'},SAT,3,1
1458,4,6,"move(1,3). move(1,4). move(3,1). move(3,2). move(4,1). move(4,3).","{'won', 'draw', 'lost'}",{'draw'},SAT,3,1
1459,4,6,"move(1,4). move(2,3). move(3,1). move(3,2). move(4,1). move(4,3).",{'draw'},{'draw'},SAT,1,1
1460,4,7,"move(1,3). move(1,4). move(2,3). move(3,1). move(3,2). move(4,1). move(4,3).",{'draw'},{'draw'},SAT,1,1
1461,4,6,"move(1,4). move(3,1). move(3,2). move(4,1). move(4,2). move(4,3).","{'won', 'lost'}",{'draw'},SAT,2,1
1462,4,7,"move(1,4). move(2,3). move(3,1). move(3,2). move(4,1). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
1463,4,8,"move(1,3). move(1,4). move(2,3). move(3,1). move(3,2). move(4,1). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
1464,4,7,"move(1,3). move(1,4). move(3,1). move(3,2). move(4,1). move(4,2). move(4,3).","{'won', 'lost'}",{'draw'},SAT,2,1
1465,4,6,"move(1,4). move(3,1). move(3,2). move(3,4). move(4,1). move(4,3).","{'won', 'draw', 'lost'}",{'draw'},SAT,3,1
1466,4,7,"move(1,3). move(1,4). move(3,1). move(3,2). move(3,4). move(4,1). move(4,3).","{'won', 'draw', 'lost'}",{'draw'},SAT,3,1
1467,4,8,"move(1,3). move(1,4). move(3,1). move(3,2). move(3,4). move(4,1). move(4,2). move(4,3).","{'won', 'lost'}",{'draw'},SAT,2,1
1468,4,7,"move(1,4). move(3,1). move(3,2). move(3,4). move(4,1). move(4,2). move(4,3).","{'won', 'lost'}",{'draw'},SAT,2,1
1469,4,7,"move(1,4). move(2,3). move(3,1). move(3,2). move(3,4). move(4,1). move(4,3).",{'draw'},{'draw'},SAT,1,1
1470,4,8,"move(1,4). move(2,3). move(3,1). move(3,2). move(3,4). move(4,1). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
1471,4,8,"move(1,3). move(1,4). move(2,3). move(3,1). move(3,2). move(3,4). move(4,1). move(4,3).",{'draw'},{'draw'},SAT,1,1
1472,4,3,"move(2,1). move(3,1). move(4,3).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
1473,4,4,"move(1,3). move(2,1). move(3,1). move(4,3).",{'draw'},"{'won', 'lost'}",SAT,1,2
1474,4,9,"move(1,3). move(1,4). move(2,3). move(3,1). move(3,2). move(3,4). move(4,1). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
1475,4,4,"move(2,1). move(3,1). move(4,1). move(4,3).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
1476,4,5,"move(1,3). move(2,1). move(3,1). move(4,1). move(4,3).",{'draw'},"{'won', 'lost'}",SAT,1,2
1477,4,4,"move(2,1). move(3,1). move(3,2). move(4,3).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
1478,4,5,"move(2,1). move(3,1). move(3,2). move(4,1). move(4,3).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
1479,4,5,"move(1,3). move(2,1). move(3,1). move(3,2). move(4,3).",{'draw'},"{'won', 'lost'}",SAT,1,2
1480,4,4,"move(1,4). move(2,1). move(3,1). move(4,3).",{'draw'},"{'won', 'lost'}",SAT,1,2
1481,4,6,"move(1,3). move(2,1). move(3,1). move(3,2). move(4,1). move(4,3).",{'draw'},"{'won', 'lost'}",SAT,1,2
1482,4,5,"move(1,3). move(1,4). move(2,1). move(3,1). move(4,3).",{'draw'},"{'won', 'lost'}",SAT,1,2
1483,4,5,"move(1,4). move(2,1). move(3,1). move(3,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
1484,4,6,"move(1,3). move(1,4). move(2,1). move(3,1). move(3,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
1485,4,5,"move(1,4). move(2,1). move(3,1). move(4,1). move(4,3).",{'draw'},"{'won', 'lost'}",SAT,1,2
1486,4,6,"move(1,4). move(2,1). move(3,1). move(3,2). move(4,1). move(4,3).",{'draw'},{'draw'},SAT,1,1
1487,4,6,"move(1,3). move(1,4). move(2,1). move(3,1). move(4,1). move(4,3).",{'draw'},"{'won', 'lost'}",SAT,1,2
1488,4,7,"move(1,3). move(1,4). move(2,1). move(3,1). move(3,2). move(4,1). move(4,3).",{'draw'},{'draw'},SAT,1,1
1489,4,4,"move(2,1). move(3,1). move(3,4). move(4,3).","{'won', 'lost'}","{'won', 'draw', 'lost'}",SAT,2,3
1490,4,5,"move(1,3). move(2,1). move(3,1). move(3,4). move(4,3).",{'draw'},"{'won', 'draw', 'lost'}",SAT,1,3
1491,4,5,"move(2,1). move(3,1). move(3,4). move(4,1). move(4,3).","{'won', 'lost'}","{'won', 'draw', 'lost'}",SAT,2,3
1492,4,6,"move(1,3). move(1,4). move(2,1). move(3,1). move(3,4). move(4,3).",{'draw'},"{'won', 'draw', 'lost'}",SAT,1,3
1493,4,5,"move(1,4). move(2,1). move(3,1). move(3,4). move(4,3).",{'draw'},"{'won', 'draw', 'lost'}",SAT,1,3
1494,4,6,"move(1,4). move(2,1). move(3,1). move(3,4). move(4,1). move(4,3).",{'draw'},"{'won', 'draw', 'lost'}",SAT,1,3
1495,4,6,"move(1,3). move(2,1). move(3,1). move(3,4). move(4,1). move(4,3).",{'draw'},"{'won', 'draw', 'lost'}",SAT,1,3
1496,4,7,"move(1,3). move(1,4). move(2,1). move(3,1). move(3,4). move(4,1). move(4,3).",{'draw'},"{'won', 'draw', 'lost'}",SAT,1,3
1497,4,6,"move(1,3). move(2,1). move(3,1). move(3,2). move(3,4). move(4,3).",{'draw'},{'draw'},SAT,1,1
1498,4,6,"move(2,1). move(3,1). move(3,2). move(3,4). move(4,1). move(4,3).","{'won', 'lost'}",{'draw'},SAT,2,1
1499,4,5,"move(2,1). move(3,1). move(3,2). move(3,4). move(4,3).","{'won', 'lost'}",{'draw'},SAT,2,1
1500,4,7,"move(1,3). move(2,1). move(3,1). move(3,2). move(3,4). move(4,1). move(4,3).",{'draw'},{'draw'},SAT,1,1
1501,4,6,"move(1,4). move(2,1). move(3,1). move(3,2). move(3,4). move(4,3).",{'draw'},{'draw'},SAT,1,1
1502,4,7,"move(1,4). move(2,1). move(3,1). move(3,2). move(3,4). move(4,1). move(4,3).",{'draw'},{'draw'},SAT,1,1
1503,4,7,"move(1,3). move(1,4). move(2,1). move(3,1). move(3,2). move(3,4). move(4,3).",{'draw'},{'draw'},SAT,1,1
1504,4,4,"move(2,1). move(2,3). move(3,1). move(4,3).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
1505,4,8,"move(1,3). move(1,4). move(2,1). move(3,1). move(3,2). move(3,4). move(4,1). move(4,3).",{'draw'},{'draw'},SAT,1,1
1506,4,5,"move(1,3). move(2,1). move(2,3). move(3,1). move(4,3).",{'draw'},"{'won', 'lost'}",SAT,1,2
1507,4,5,"move(2,1). move(2,3). move(3,1). move(3,4). move(4,3).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
1508,4,5,"move(2,1). move(2,3). move(3,1). move(3,2). move(4,3).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
1509,4,6,"move(1,3). move(2,1). move(2,3). move(3,1). move(3,4). move(4,3).",{'draw'},"{'won', 'lost'}",SAT,1,2
1510,4,6,"move(2,1). move(2,3). move(3,1). move(3,2). move(3,4). move(4,3).","{'won', 'lost'}",{'draw'},SAT,2,1
1511,4,6,"move(1,3). move(2,1). move(2,3). move(3,1). move(3,2). move(4,3).",{'draw'},"{'won', 'lost'}",SAT,1,2
1512,4,5,"move(1,4). move(2,1). move(2,3). move(3,1). move(4,3).",{'draw'},"{'won', 'lost'}",SAT,1,2
1513,4,7,"move(1,3). move(2,1). move(2,3). move(3,1). move(3,2). move(3,4). move(4,3).",{'draw'},{'draw'},SAT,1,1
1514,4,6,"move(1,3). move(1,4). move(2,1). move(2,3). move(3,1). move(4,3).",{'draw'},"{'won', 'lost'}",SAT,1,2
1515,4,6,"move(1,4). move(2,1). move(2,3). move(3,1). move(3,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
1516,4,7,"move(1,3). move(1,4). move(2,1). move(2,3). move(3,1). move(3,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
1517,4,6,"move(1,4). move(2,1). move(2,3). move(3,1). move(3,4). move(4,3).",{'draw'},"{'won', 'lost'}",SAT,1,2
1518,4,7,"move(1,3). move(1,4). move(2,1). move(2,3). move(3,1). move(3,4). move(4,3).",{'draw'},"{'won', 'lost'}",SAT,1,2
1519,4,7,"move(1,4). move(2,1). move(2,3). move(3,1). move(3,2). move(3,4). move(4,3).",{'draw'},{'draw'},SAT,1,1
1520,4,8,"move(1,3). move(1,4). move(2,1). move(2,3). move(3,1). move(3,2). move(3,4). move(4,3).",{'draw'},{'draw'},SAT,1,1
1521,4,5,"move(2,1). move(2,3). move(3,1). move(4,1). move(4,3).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
1522,4,6,"move(1,3). move(2,1). move(2,3). move(3,1). move(4,1). move(4,3).",{'draw'},"{'won', 'lost'}",SAT,1,2
1523,4,6,"move(1,4). move(2,1). move(2,3). move(3,1). move(4,1). move(4,3).",{'draw'},"{'won', 'lost'}",SAT,1,2
1524,4,7,"move(1,3). move(1,4). move(2,1). move(2,3). move(3,1). move(4,1). move(4,3).",{'draw'},"{'won', 'lost'}",SAT,1,2
1525,4,6,"move(2,1). move(2,3). move(3,1). move(3,4). move(4,1). move(4,3).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
1526,4,7,"move(1,4). move(2,1). move(2,3). move(3,1). move(3,4). move(4,1). move(4,3).",{'draw'},"{'won', 'lost'}",SAT,1,2
1527,4,7,"move(1,3). move(2,1). move(2,3). move(3,1). move(3,4). move(4,1). move(4,3).",{'draw'},"{'won', 'lost'}",SAT,1,2
1528,4,6,"move(2,1). move(2,3). move(3,1). move(3,2). move(4,1). move(4,3).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
1529,4,8,"move(1,3). move(1,4). move(2,1). move(2,3). move(3,1). move(3,4). move(4,1). move(4,3).",{'draw'},"{'won', 'lost'}",SAT,1,2
1530,4,7,"move(1,3). move(2,1). move(2,3). move(3,1). move(3,2). move(4,1). move(4,3).",{'draw'},"{'won', 'lost'}",SAT,1,2
1531,4,7,"move(2,1). move(2,3). move(3,1). move(3,2). move(3,4). move(4,1). move(4,3).","{'won', 'lost'}",{'draw'},SAT,2,1
1532,4,8,"move(1,3). move(2,1). move(2,3). move(3,1). move(3,2). move(3,4). move(4,1). move(4,3).",{'draw'},{'draw'},SAT,1,1
1533,4,8,"move(1,4). move(2,1). move(2,3). move(3,1). move(3,2). move(3,4). move(4,1). move(4,3).",{'draw'},{'draw'},SAT,1,1
1534,4,7,"move(1,4). move(2,1). move(2,3). move(3,1). move(3,2). move(4,1). move(4,3).",{'draw'},{'draw'},SAT,1,1
1535,4,8,"move(1,3). move(1,4). move(2,1). move(2,3). move(3,1). move(3,2). move(4,1). move(4,3).",{'draw'},{'draw'},SAT,1,1
1536,4,4,"move(2,1). move(3,1). move(4,2). move(4,3).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
1537,4,9,"move(1,3). move(1,4). move(2,1). move(2,3). move(3,1). move(3,2). move(3,4). move(4,1). move(4,3).",{'draw'},{'draw'},SAT,1,1
1538,4,5,"move(2,1). move(2,3). move(3,1). move(4,2). move(4,3).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
1539,4,5,"move(1,3). move(2,1). move(3,1). move(4,2). move(4,3).",{'draw'},"{'won', 'lost'}",SAT,1,2
1540,4,6,"move(1,3). move(2,1). move(2,3). move(3,1). move(4,2). move(4,3).",{'draw'},"{'won', 'lost'}",SAT,1,2
1541,4,5,"move(2,1). move(3,1). move(4,1). move(4,2). move(4,3).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
1542,4,6,"move(2,1). move(2,3). move(3,1). move(4,1). move(4,2). move(4,3).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
1543,4,6,"move(1,3). move(2,1). move(3,1). move(4,1). move(4,2). move(4,3).",{'draw'},"{'won', 'lost'}",SAT,1,2
1544,4,7,"move(1,3). move(2,1). move(2,3). move(3,1). move(4,1). move(4,2). move(4,3).",{'draw'},"{'won', 'lost'}",SAT,1,2
1545,4,5,"move(2,1). move(3,1). move(3,2). move(4,2). move(4,3).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
1546,4,6,"move(1,3). move(2,1). move(3,1). move(3,2). move(4,2). move(4,3).",{'draw'},"{'won', 'lost'}",SAT,1,2
1547,4,6,"move(2,1). move(3,1). move(3,2). move(4,1). move(4,2). move(4,3).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
1548,4,6,"move(2,1). move(2,3). move(3,1). move(3,2). move(4,2). move(4,3).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
1549,4,7,"move(1,3). move(2,1). move(3,1). move(3,2). move(4,1). move(4,2). move(4,3).",{'draw'},"{'won', 'lost'}",SAT,1,2
1550,4,7,"move(2,1). move(2,3). move(3,1). move(3,2). move(4,1). move(4,2). move(4,3).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
1551,4,7,"move(1,3). move(2,1). move(2,3). move(3,1). move(3,2). move(4,2). move(4,3).",{'draw'},"{'won', 'lost'}",SAT,1,2
1552,4,8,"move(1,3). move(2,1). move(2,3). move(3,1). move(3,2). move(4,1). move(4,2). move(4,3).",{'draw'},"{'won', 'lost'}",SAT,1,2
1553,4,5,"move(1,4). move(2,1). move(3,1). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
1554,4,6,"move(1,3). move(1,4). move(2,1). move(3,1). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
1555,4,6,"move(1,4). move(2,1). move(3,1). move(3,2). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
1556,4,7,"move(1,3). move(1,4). move(2,1). move(3,1). move(3,2). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
1557,4,6,"move(1,4). move(2,1). move(2,3). move(3,1). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
1558,4,7,"move(1,4). move(2,1). move(2,3). move(3,1). move(3,2). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
1559,4,7,"move(1,3). move(1,4). move(2,1). move(2,3). move(3,1). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
1560,4,8,"move(1,3). move(1,4). move(2,1). move(2,3). move(3,1). move(3,2). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
1561,4,6,"move(1,4). move(2,1). move(3,1). move(4,1). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
1562,4,7,"move(1,3). move(1,4). move(2,1). move(3,1). move(4,1). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
1563,4,7,"move(1,4). move(2,1). move(2,3). move(3,1). move(4,1). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
1564,4,8,"move(1,3). move(1,4). move(2,1). move(2,3). move(3,1). move(4,1). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
1565,4,7,"move(1,4). move(2,1). move(3,1). move(3,2). move(4,1). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
1566,4,8,"move(1,4). move(2,1). move(2,3). move(3,1). move(3,2). move(4,1). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
1567,4,8,"move(1,3). move(1,4). move(2,1). move(3,1). move(3,2). move(4,1). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
1568,4,5,"move(2,1). move(3,1). move(3,4). move(4,2). move(4,3).","{'won', 'lost'}",{'draw'},SAT,2,1
1569,4,6,"move(1,3). move(2,1). move(3,1). move(3,4). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
1570,4,9,"move(1,3). move(1,4). move(2,1). move(2,3). move(3,1). move(3,2). move(4,1). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
1571,4,6,"move(1,4). move(2,1). move(3,1). move(3,4). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
1572,4,7,"move(1,3). move(1,4). move(2,1). move(3,1). move(3,4). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
1573,4,6,"move(2,1). move(3,1). move(3,4). move(4,1). move(4,2). move(4,3).","{'won', 'lost'}",{'draw'},SAT,2,1
1574,4,7,"move(1,4). move(2,1). move(3,1). move(3,4). move(4,1). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
1575,4,7,"move(1,3). move(2,1). move(3,1). move(3,4). move(4,1). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
1576,4,8,"move(1,3). move(1,4). move(2,1). move(3,1). move(3,4). move(4,1). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
1577,4,6,"move(2,1). move(3,1). move(3,2). move(3,4). move(4,2). move(4,3).","{'won', 'lost'}",{'draw'},SAT,2,1
1578,4,7,"move(2,1). move(3,1). move(3,2). move(3,4). move(4,1). move(4,2). move(4,3).","{'won', 'lost'}",{'draw'},SAT,2,1
1579,4,8,"move(1,3). move(2,1). move(3,1). move(3,2). move(3,4). move(4,1). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
1580,4,7,"move(1,3). move(2,1). move(3,1). move(3,2). move(3,4). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
1581,4,8,"move(1,4). move(2,1). move(3,1). move(3,2). move(3,4). move(4,1). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
1582,4,7,"move(1,4). move(2,1). move(3,1). move(3,2). move(3,4). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
1583,4,8,"move(1,3). move(1,4). move(2,1). move(3,1). move(3,2). move(3,4). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
1584,4,6,"move(2,1). move(2,3). move(3,1). move(3,4). move(4,2). move(4,3).","{'won', 'lost'}",{'draw'},SAT,2,1
1585,4,9,"move(1,3). move(1,4). move(2,1). move(3,1). move(3,2). move(3,4). move(4,1). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
1586,4,7,"move(1,3). move(2,1). move(2,3). move(3,1). move(3,4). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
1587,4,7,"move(2,1). move(2,3). move(3,1). move(3,2). move(3,4). move(4,2). move(4,3).","{'won', 'lost'}",{'draw'},SAT,2,1
1588,4,8,"move(1,3). move(2,1). move(2,3). move(3,1). move(3,2). move(3,4). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
1589,4,7,"move(1,4). move(2,1). move(2,3). move(3,1). move(3,4). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
1590,4,8,"move(1,4). move(2,1). move(2,3). move(3,1). move(3,2). move(3,4). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
